"CustomerKey","GeographyKey","CustomerAlternateKey","Title","FirstName","MiddleName","LastName","NameStyle","BirthDate","MaritalStatus","Suffix","Gender","EmailAddress","YearlyIncome","TotalChildren","NumberChildrenAtHome","EnglishEducation","SpanishEducation","FrenchEducation","EnglishOccupation","SpanishOccupation","FrenchOccupation","HouseOwnerFlag","NumberCarsOwned","AddressLine1","AddressLine2","Phone","DateFirstPurchase","CommuteDistance"
"11096","12","AW00011096","","Andrés","","Anand","False","1962-08-10","M","","M","andrés18@adventure-works.com","60000","1","0","Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre","1","1","5423 Los Gatos Ct.","","1 (11) 500 555-0184","2005-10-12","5-10 Miles"
"11097","40","AW00011097","","Edwin","R","Nara","False","1961-10-27","M","","M","edwin39@adventure-works.com","60000","1","0","Partial College","Estudios universitarios (en curso)","Baccalauréat","Skilled Manual","Obrero especializado","Technicien","1","1","719 William Way","","1 (11) 500 555-0112","2005-10-05","5-10 Miles"
"11098","14","AW00011098","","Mallory","S","Rubio","False","1961-05-01","S","","F","mallory7@adventure-works.com","60000","1","0","Partial College","Estudios universitarios (en curso)","Baccalauréat","Skilled Manual","Obrero especializado","Technicien","0","1","6452 Harris Circle","","1 (11) 500 555-0157","2007-08-15","0-1 Miles"
"11099","13","AW00011099","","Adam","","Ross","False","1961-03-08","M","","M","adam2@adventure-works.com","60000","1","0","Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre","1","1","4378 Westminster Place","","1 (11) 500 555-0186","2005-10-08","0-1 Miles"
"11100","28","AW00011100","","Latasha","L","Navarro","False","1960-09-15","S","","F","latasha10@adventure-works.com","60000","1","0","Partial College","Estudios universitarios (en curso)","Baccalauréat","Skilled Manual","Obrero especializado","Technicien","1","1","6954 Ranch Road","","1 (11) 500 555-0123","2005-10-17","5-10 Miles"
"11101","33","AW00011101","","Abby","L","Sai","False","1965-05-08","S","","F","abby4@adventure-works.com","70000","0","0","Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre","0","1","7074 N. Spoonwood Court","","1 (11) 500 555-0174","2005-10-30","0-1 Miles"
"11102","18","AW00011102","","Julia","L","Nelson","False","1965-04-21","S","","F","julia7@adventure-works.com","80000","5","5","Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre","1","4","2196 Coat Ct.","","1 (11) 500 555-0124","2008-01-17","1-2 Miles"
"11103","3","AW00011103","","Cassie","","Chande","False","1964-10-17","S","","F","cassie13@adventure-works.com","70000","0","0","Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre","1","1","9448 San Marino Ct.","","1 (11) 500 555-0166","2005-10-16","5-10 Miles"
"11104","23","AW00011104","","Edgar","A","Sara","False","1964-03-11","M","","M","edgar11@adventure-works.com","70000","0","0","Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre","0","1","6127 Lilly Lane","","1 (11) 500 555-0125","2005-11-04","0-1 Miles"
"11105","8","AW00011105","","Candace","","Fernandez","False","1964-12-28","S","","F","candace15@adventure-works.com","70000","0","0","Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre","0","1","5029 Blue Ridge","","1 (11) 500 555-0162","2005-11-14","5-10 Miles"
"11106","40","AW00011106","","Jessie","","Liu","False","1964-09-11","S","","M","jessie9@adventure-works.com","70000","0","0","Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre","0","1","3063 Blue Jay Drive","","1 (11) 500 555-0163","2005-11-18","5-10 Miles"
"11107","17","AW00011107","","Bianca","","Lin","False","1959-09-09","M","","F","bianca7@adventure-works.com","90000","1","0","Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre","1","1","7530 Eola","","1 (11) 500 555-0121","2005-11-01","5-10 Miles"
"11108","13","AW00011108","","Kari","C","Alvarez","False","1963-07-14","S","","F","kari25@adventure-works.com","70000","0","0","Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre","0","2","9178 Thornhill Place","","1 (11) 500 555-0169","2005-11-03","0-1 Miles"
"11109","38","AW00011109","","Ruben","D","Kapoor","False","1963-11-05","S","","M","ruben1@adventure-works.com","70000","0","0","Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre","0","2","1984 Glendale Circle","","1 (11) 500 555-0132","2005-11-10","0-1 Miles"
"11110","3","AW00011110","","Curtis","","Yang","False","1962-06-06","M","","M","curtis5@adventure-works.com","60000","1","0","Partial College","Estudios universitarios (en curso)","Baccalauréat","Skilled Manual","Obrero especializado","Technicien","1","1","4052 Mt. Wilson Way","","1 (11) 500 555-0127","2005-11-01","5-10 Miles"
"11111","34","AW00011111","","Meredith","T","Gutierrez","False","1962-02-23","M","","F","meredith34@adventure-works.com","60000","1","0","Partial College","Estudios universitarios (en curso)","Baccalauréat","Skilled Manual","Obrero especializado","Technicien","1","1","7610 Northridge Ct.","","1 (11) 500 555-0179","2005-11-20","0-1 Miles"
"11112","25","AW00011112","","Crystal","C","Wang","False","1962-09-09","M","","F","crystal3@adventure-works.com","60000","1","0","Partial College","Estudios universitarios (en curso)","Baccalauréat","Skilled Manual","Obrero especializado","Technicien","1","1","2773 Kirkwood Dr","","1 (11) 500 555-0134","2005-11-25","0-1 Miles"
"11113","30","AW00011113","","Micheal","A","Blanco","False","1962-02-21","M","","M","micheal11@adventure-works.com","70000","5","4","Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre","1","2","596 Marfargoa Drive","","1 (11) 500 555-0131","2007-08-05","5-10 Miles"
"11114","14","AW00011114","","Leslie","C","Moreno","False","1962-05-28","S","","F","leslie7@adventure-works.com","70000","5","4","Partial College","Estudios universitarios (en curso)","Baccalauréat","Skilled Manual","Obrero especializado","Technicien","1","2","7941 Cristobal","","1 (11) 500 555-0115","2007-09-19","5-10 Miles"
"11115","17","AW00011115","","Alvin","D","Cai","False","1962-02-12","M","","M","alvin20@adventure-works.com","70000","5","4","Partial College","Estudios universitarios (en curso)","Baccalauréat","Skilled Manual","Obrero especializado","Technicien","1","2","7759 Azalea Avenue","","1 (11) 500 555-0191","2007-08-14","0-1 Miles"
"11116","18","AW00011116","","Clinton","E","Carlson","False","1962-10-07","M","","M","clinton14@adventure-works.com","70000","5","4","Partial College","Estudios universitarios (en curso)","Baccalauréat","Skilled Manual","Obrero especializado","Technicien","1","2","7943 Cunha Ct.","","1 (11) 500 555-0184","2007-09-16","5-10 Miles"
"11117","8","AW00011117","","April","","Deng","False","1961-02-21","M","","F","april1@adventure-works.com","70000","5","4","Partial College","Estudios universitarios (en curso)","Baccalauréat","Skilled Manual","Obrero especializado","Technicien","1","3","485 Ash Lane","","1 (11) 500 555-0182","2005-11-06","10+ Miles"
"11118","6","AW00011118","","Alvin","M","Zeng","False","1957-07-03","S","","M","alvin21@adventure-works.com","80000","1","0","Partial College","Estudios universitarios (en curso)","Baccalauréat","Skilled Manual","Obrero especializado","Technicien","0","1","3853 Wildcat Circle","Unit 13c12","1 (11) 500 555-0174","2008-01-11","0-1 Miles"
"11119","13","AW00011119","","Evan","V","James","False","1935-04-10","S","","M","evan8@adventure-works.com","30000","2","0","Partial College","Estudios universitarios (en curso)","Baccalauréat","Clerical","Administrativo","Employé","0","2","4157 Sierra Ridge","","1 (11) 500 555-0187","2007-08-07","0-1 Miles"
"11120","18","AW00011120","","Beth","H","Jiménez","False","1936-08-09","S","","F","beth8@adventure-works.com","40000","2","0","Bachelors","Licenciatura","Bac + 4","Management","Gestión","Direction","1","1","7401 Las Palmas","","1 (11) 500 555-0164","2005-11-14","5-10 Miles"
"11121","10","AW00011121","","Orlando","","Suarez","False","1960-11-18","M","","M","orlando19@adventure-works.com","70000","5","4","Partial College","Estudios universitarios (en curso)","Baccalauréat","Skilled Manual","Obrero especializado","Technicien","1","3","7743 Hames Dr","","1 (11) 500 555-0198","2007-12-26","10+ Miles"
"11122","12","AW00011122","","Byron","","Vazquez","False","1960-04-02","M","","M","byron9@adventure-works.com","70000","5","4","Partial College","Estudios universitarios (en curso)","Baccalauréat","Skilled Manual","Obrero especializado","Technicien","1","3","3187 Hackamore Lane","","1 (11) 500 555-0136","2007-08-25","5-10 Miles"
"11123","39","AW00011123","","Philip","A","Alvarez","False","1960-06-20","M","","M","philip4@adventure-works.com","70000","5","4","Partial College","Estudios universitarios (en curso)","Baccalauréat","Skilled Manual","Obrero especializado","Technicien","1","3","2775 Mt. Olivet Pl.","","1 (11) 500 555-0191","2007-10-19","10+ Miles"
"11124","40","AW00011124","","Ross","F","Jordan","False","1957-07-27","S","","M","ross1@adventure-works.com","80000","1","0","Partial College","Estudios universitarios (en curso)","Baccalauréat","Skilled Manual","Obrero especializado","Technicien","1","1","6973 Dublin Court","","1 (11) 500 555-0126","2005-11-05","5-10 Miles"
"11125","37","AW00011125","","Dana","J","Navarro","False","1956-04-08","S","","F","dana2@adventure-works.com","70000","1","0","Partial College","Estudios universitarios (en curso)","Baccalauréat","Skilled Manual","Obrero especializado","Technicien","1","1","8481 Zartop Street","","1 (11) 500 555-0172","2007-08-04","5-10 Miles"
"11126","11","AW00011126","","Shaun","","Carson","False","1949-04-07","M","","M","shaun16@adventure-works.com","10000","2","1","High School","Educación secundaria","Bac + 2","Skilled Manual","Obrero especializado","Technicien","0","2","57 Wolf Way","","1 (11) 500 555-0155","2005-11-28","0-1 Miles"
"11127","361","AW00011127","","Jan","","Edwards","False","1975-10-21","M","","F","jan11@adventure-works.com","40000","0","0","High School","Educación secundaria","Bac + 2","Skilled Manual","Obrero especializado","Technicien","1","1","9409 The Alameda","","111-555-0118","2007-10-12","5-10 Miles"
"11128","635","AW00011128","","Samantha","","Long","False","1975-12-05","M","","F","samantha35@adventure-works.com","40000","0","0","High School","Educación secundaria","Bac + 2","Skilled Manual","Obrero especializado","Technicien","1","1","1606 Alderwood Lane","","175-555-0139","2007-12-21","5-10 Miles"
"11129","638","AW00011129","","Julia","M","Wright","False","1975-08-05","S","","F","julia17@adventure-works.com","40000","0","0","High School","Educación secundaria","Bac + 2","Skilled Manual","Obrero especializado","Technicien","1","1","7397 Central Blvd.","","456-555-0174","2006-02-06","5-10 Miles"
"11130","543","AW00011130","","Caroline","L","Russell","False","1980-01-06","M","","F","caroline21@adventure-works.com","30000","0","0","High School","Educación secundaria","Bac + 2","Skilled Manual","Obrero especializado","Technicien","1","2","3884 Bates Court","","424-555-0137","2008-06-11","5-10 Miles"
"11131","50","AW00011131","","Amanda","","Rivera","False","1980-03-12","M","","F","amanda7@adventure-works.com","30000","0","0","High School","Educación secundaria","Bac + 2","Skilled Manual","Obrero especializado","Technicien","0","2","9573 Royal Oak Rd.","","918-555-0126","2008-04-20","0-1 Miles"
"11132","51","AW00011132","","Melissa","E","Richardson","False","1980-10-26","S","","F","melissa31@adventure-works.com","30000","0","0","High School","Educación secundaria","Bac + 2","Skilled Manual","Obrero especializado","Technicien","0","2","6832 Fruitwood Dr","","928-555-0118","2007-10-11","5-10 Miles"
"11133","542","AW00011133","","Angela","","Griffin","False","1980-09-08","S","","F","angela23@adventure-works.com","30000","0","0","Partial High School","Educación secundaria (en curso)","Niveau bac","Clerical","Administrativo","Employé","0","2","3828 Baltic Sea Ct","","598-555-0174","2008-07-02","0-1 Miles"
"11134","30","AW00011134","","Larry","D","Townsend","False","1946-02-26","S","","M","larry14@adventure-works.com","10000","5","0","High School","Educación secundaria","Bac + 2","Skilled Manual","Obrero especializado","Technicien","1","2","7034 Carson","","1 (11) 500 555-0130","2005-11-03","5-10 Miles"
"11135","302","AW00011135","","Marcus","L","Harris","False","1979-11-03","S","","M","marcus14@adventure-works.com","30000","0","0","Partial High School","Educación secundaria (en curso)","Niveau bac","Clerical","Administrativo","Employé","0","2","9068 Quiet Place Drive","","442-555-0119","2007-10-20","5-10 Miles"
"11136","53","AW00011136","","Brianna","D","Morgan","False","1978-10-26","S","","F","brianna30@adventure-works.com","40000","0","0","High School","Educación secundaria","Bac + 2","Skilled Manual","Obrero especializado","Technicien","0","2","9005 Eagle Ct.","","954-555-0117","2007-07-07","0-1 Miles"
"11137","641","AW00011137","","Jasmine","A","Taylor","False","1978-07-20","M","","F","jasmine7@adventure-works.com","40000","0","0","High School","Educación secundaria","Bac + 2","Skilled Manual","Obrero especializado","Technicien","1","2","2457 Matterhorn Court","","557-555-0146","2008-02-01","5-10 Miles"
"11138","325","AW00011138","","Lauren","","Davis","False","1978-09-15","M","","F","lauren23@adventure-works.com","40000","0","0","High School","Educación secundaria","Bac + 2","Skilled Manual","Obrero especializado","Technicien","0","2","8105 Pembrook Court","","832-555-0121","2008-03-22","0-1 Miles"
"11139","28","AW00011139","","Tanya","","Moreno","False","1938-11-09","S","","F","tanya2@adventure-works.com","30000","2","0","Partial College","Estudios universitarios (en curso)","Baccalauréat","Clerical","Administrativo","Employé","0","2","6155 Wilbur Drive","","1 (11) 500 555-0185","2008-03-17","5-10 Miles"
"11140","301","AW00011140","","Javier","L","Alvarez","False","1977-02-11","S","","M","javier1@adventure-works.com","30000","0","0","Partial High School","Educación secundaria (en curso)","Niveau bac","Clerical","Administrativo","Employé","0","2","8935 Etcheverry Dr.","","763-555-0134","2007-09-20","5-10 Miles"
"11141","314","AW00011141","","Nicole","","Ramirez","False","1977-06-21","M","","F","nicole42@adventure-works.com","40000","0","0","High School","Educación secundaria","Bac + 2","Skilled Manual","Obrero especializado","Technicien","0","2","1101 C Street","","152-555-0162","2007-11-17","0-1 Miles"
"11142","51","AW00011142","","Eduardo","","Patterson","False","1977-08-14","S","","M","eduardo55@adventure-works.com","40000","0","0","High School","Educación secundaria","Bac + 2","Skilled Manual","Obrero especializado","Technicien","0","2","6255 Macalvey Dr.","","190-555-0184","2007-08-17","0-1 Miles"
"11143","334","AW00011143","","Jonathan","M","Henderson","False","1977-02-04","M","","M","jonathan4@adventure-works.com","40000","0","0","High School","Educación secundaria","Bac + 2","Skilled Manual","Obrero especializado","Technicien","1","2","165 East Lane Road","","149-555-0113","2007-12-17","5-10 Miles"
"11144","607","AW00011144","","Edward","","Hernandez","False","1979-09-09","S","","M","edward48@adventure-works.com","40000","0","0","High School","Educación secundaria","Bac + 2","Skilled Manual","Obrero especializado","Technicien","0","2","7607 Pine Hollow Road","","178-555-0196","2007-07-29","0-1 Miles"
"11145","536","AW00011145","","Jasmine","L","Coleman","False","1979-12-08","S","","F","jasmine46@adventure-works.com","40000","0","0","High School","Educación secundaria","Bac + 2","Skilled Manual","Obrero especializado","Technicien","0","2","1961 Oak Grove Road","","857-555-0115","2007-07-29","0-1 Miles"
